Sample,X6_SL,LSTc,DSLNH,DFLNH,X2_FL,X3_FL,X3_SL,DFLac,DFLNT,DSLNT,FDSLNH,FLNH,LNFP_I,LNFP_II,LNFP_III,LNH,LNnT,LNT,LSTb,z6DDL
14HM174.M,-0.436853831,-0.386222923,-0.544352718,-0.567776202,2.0833514655421204,2.2383656770093814,0.7509810078388183,-0.201498868,-0.717139375,-0.901847646,-0.968384662,-0.403917459,-0.522614531,-0.845644452,-0.745671435,-0.242763677,-0.984716975,-1.260480578,-0.221168209,-1.935205673
14HM177.M,0.3987156607163502,0.5047848724652587,0.9030183796151227,-0.351458598,5.467840433296529,-0.372379574,-0.958332236,-0.129449369,-0.500817627,-1.058619187,0.6065469311072423,-0.521273965,-0.094522918,0.410523674,0.23488045865383966,1.0169644502909372,0.9042227564419967,-0.185154871,0.2702988279728065,1.4550603151468604
14HM179.M,-0.019373259,-0.810826896,-0.584674537,-0.6003305,0.33412451537836096,-0.15404145,0.29437509513557253,-0.697205981,-0.049688612,-1.023422811,-0.696718959,0.071950941,-0.382430884,0.47980765839560957,0.001003888,-0.555437476,-0.47363692,0.8100774233495224,0.36875041600907194,-2.015205193
14HM18.M,-0.124331403,-0.297938928,-0.616230744,-0.485829175,1.3817975947336347,0.5990872085469694,-0.627145966,-0.193265153,-0.355948099,-0.56655614,-0.502092784,-0.75298707,-0.280891017,0.13391694339193974,0.2390066467863901,-0.547316078,-0.00713135,-0.824126124,-1.45588161,-1.52433025
14HM180.M,-0.303671649,-0.799265897,-0.582921415,0.5907077941089187,0.7542106532232136,-1.064663994,-0.948123706,-0.610939096,-2.314000559,-0.976499063,-0.256106924,2.2021706155460072,1.5983960435256246,-0.583799356,0.1456722314219694,-0.801109746,-0.549047179,2.8301298627050846,1.3819993497335235,-1.095151166
14HM181.M,-0.305382577,0.027603237,0.19889416296838858,-0.383220656,-0.481027057,-1.18E-04,-0.840433157,-0.293091644,-0.466136748,-1.247640785,0.5151485154157037,2.975639276217566,1.0967526368127407,0.33427359055937783,-0.345509614,0.5086811981811606,-0.462273906,0.7935581806895099,-0.88383662,-0.462105833
14HM182.M,-0.742453266,-0.680401143,-0.863798443,-0.358516833,-0.279693814,0.49404315999771525,-0.329742907,-0.191050341,0.8357914423330043,-1.250297715,0.7204572718459585,0.7875838116439638,1.8428896393352086,0.6539077790272813,-0.187930589,0.32083738761885183,-1.068307483,-0.208188527,-0.335931584,-2.645169686
14HM184.M,0.4190097543302602,0.46039588312598967,-0.110515657,0.350835812,-0.633616462,-0.317853465,-1.063885861,-0.313782047,-0.17055201,-1.254852452,-0.406039458,0.7600611013977548,1.3405189870686605,0.7651470783529439,-0.590459187,0.2592751303757424,-0.200542181,0.5530085917384302,0.2897406195996213,1.1197257925630955
14HM185.M,0.085290884,1.6211869527274987,1.0168029472904472,1.1845430981940719,-0.042279196,-0.556262678,0.1761695139778786,-0.948334311,-0.327743874,-0.800748299,-1.23194094,0.48069057073325366,1.678748457720169,-1.46516884,0.9436814827877665,-0.005212804,0.37511012552694023,0.7413762544380278,0.794040587,3.9078238825043594
14HM186.M,-0.442439839,2.271755912292991,-0.321706149,-0.63962017,1.1152123196970085,-0.793885032,-0.379477129,-1.024683311,0.3179999722795246,-1.344210614,-1.223831516,0.3792515386299025,1.1986327888263961,-1.35061161,-0.948673789,-1.099571099,1.5080958397720223,-0.103103955,-0.685655631,0.867989754
14HM188.M,-0.556805995,-0.407242921,-0.257717175,1.331598721700981,2.2232688380728294,-0.679810513,-0.859000451,-0.864125854,-1.985000492,-1.190215405,0.7467585054354395,-0.842492098,0.35353326839222743,-0.387415534,-0.281332719,0.14909374608833376,-0.411049458,-0.457663206,-1.236377005,0.10983263053245318
14HM189.M,-0.292205633,0.094084048,0.7222783524169439,0.9128830914103154,-1.857308136,-1.515041247,-0.863423109,-0.899306276,-0.550129018,-0.712872917,5.99017688,7.872314160028915,-0.956757426,1.3124972545792644,2.992371900036801,6.818791334037277,-0.077046124,2.3255843969615078,1.485872064409338,1.437039858581465
14HM19.M,-0.416861804,-0.147645937,-0.674960351,-0.500422481,0.5612582872319256,0.7226350439981455,-0.178849289,0.9807878581601298,0.8323209916263569,0.9947249215012516,-0.840661234,-0.744036567,-0.559259497,-0.379094185,0.39067507175357374,-1.140178086,-0.765202901,-0.880243416,-0.054579893,-1.739890573
14HM191.M,-0.183131483,-0.860223893,-0.561883944,-0.582369508,-0.490645715,0.7885535376733739,2.238736287239679,-0.415014088,1.0431881795756175,-0.307622368,-0.569671317,-0.47104623,-0.799383958,0.3695497921454421,0.024337491,-0.699592279,-1.140117064,-0.314989244,1.6544202429399042,-2.187608828
14HM192.M,0.360690938,-0.709253986,-0.859460922,-0.28793448,-0.411090246,0.5357228038833145,-0.335915634,0.15833532087346833,1.1331700184633366,-0.939057333,-0.99990404,-0.389776571,3.3468220350445566,0.5826089996375393,-0.493727508,-0.626274262,-0.898493447,0.097442003,1.2264814888916087,-1.495958451
14HM193.M,-0.643536114,-0.529158914,-0.543476157,-0.511648101,-0.324229403,0.48224963891901995,0.12912851739471454,-0.857014918,0.3789860707550464,-0.672774442,0.36764293538284465,-0.357673195,0.16897589913941705,1.4210908511501843,0.5446768571048678,0.8840802078349144,0.6105000435228869,-0.595405649,-0.309362023,-2.227819286
14HM194.M,-0.639714109,-0.648972906,-0.412868524,-0.253458839,0.40022341205666123,0.7265822591882789,0.18032413190972485,-0.658282961,0.36938777438480697,-0.914218453,0.6102498688033109,-0.169712635,0.051578757,0.20548053959959547,-0.29066616,0.5125262782779414,0.2145198572184218,-0.497965624,-0.505348277,-1.955014377
14HM195.M,0.004440774,1.0473409883934781,0.8423672497314378,1.187910784228581,0.10138662595128504,0.032267107,-0.549012345,-0.786841205,0.5860139401562113,-1.14115876,0.25951728260492085,2.1753191070480615,0.6860030418837523,-0.671589581,-0.461001468,2.601755751032724,1.1380665523387052,-0.45579263,-0.52298704,3.082059796
14HM196.M,-0.719682219,-0.685757904,-0.59344015,-0.603698186,0.6923055663846932,3.4466082467092227,2.091314360625775,2.581684177413685,-0.005536448,-0.790083811,-0.894048275,-0.638122283,-0.700375925,-1.318990487,0.5400101363366467,-0.194035293,-1.417639029,-1.477977596,-0.701334531,-2.602578459
14HM197.M,0.067601502,0.40047074751797646,-0.017981879,-0.051483598,-0.616662083,-0.392362965,-0.869033457,-0.28838928,0.7825742306528443,-1.166794198,-0.374973001,-0.201704718,-0.826881823,-1.50045966,-0.315866035,0.11405134405866335,3.2870720024560343,1.0112914129650128,-0.231652883,0.39860677167619774
14HM198.M,-0.472133879,-0.774041898,-0.563637066,-0.155795944,-0.996129698,-0.182856121,-0.704609488,-0.507082,-0.069771201,-0.627130432,0.6528243445846185,-0.350214442,0.4388160960613961,0.848166014,0.7733461747476985,0.8373821729725626,1.2174457724151595,-0.08354793,0.6686093847901962,-1.965608788
14HM20.M,0.3234312105500882,-0.349437925,-0.568019873,0.035039598414871975,0.9481650799726792,0.4790918667669134,-0.540033009,-0.174926422,-0.108902717,-0.500436313,0.087192023,-0.132418873,0.066503252,-0.021137515,0.7920130578205828,-0.330068699,0.5573770270101831,0.007089999,-0.999233638,-0.558986989
14HM200.M,-0.867270421,0.05624805,-0.095553335,-0.202943548,1.7076529079483893,2.357571576,-2.01E-04,1.208524949981471,-1.17638094,-1.357008,2.238216728440926,-0.002636582,-0.846023005,-0.464804074,-0.65233702,1.3957282419789425,-1.221022807,-1.3329229,-1.589152263,-1.109519254
14HM202.M,-0.211061522,-0.208603934,0.30415861505188174,0.48855465106213447,0.2248256660141865,-0.084175741,-0.845330418,-0.452814328,0.46300808051914255,-0.824636752,-0.425053257,1.1624205364866578,0.7417033887051783,-0.641771416,-0.398000738,1.355121255142115,0.864818852,0.21540418650918247,0.890073852,0.3730478108503523
14HM204.M,0.28315315536822244,0.25488703764649745,0.8020454301951845,0.4021173761763938,-0.886905075,0.023583233825515925,-0.646846896,-0.028965098,1.172100683132834,-0.650592306,1.9584416018780482,2.042553315,-0.43813123,0.078857355,1.0440159793045185,2.423085008950683,0.7182726000113037,-0.503407301,0.9547493157839484,1.7422029993862982
14HM205.M,-0.51623394,-0.667890905,-0.504030898,-0.333160741,0.5044748442685345,1.2843237655541322,0.011995095703303814,0.4914431620937302,0.5309344856008372,-0.995268562,0.48522958277883654,-0.005620083,-0.318468763,-0.091868976,-0.001329473,0.5815581559005483,-0.847024559,-0.961188357,-0.472030614,-2.021316484
14HM206.M,-0.75121177,-0.476211792,0.3290197882213784,0.8131502226784084,-0.633616462,-0.053501751,-0.763274074,-0.300615427,0.7008549168368683,-1.306472808,1.1310747847064675,-0.70322966,-1.299576572,1.2029523919205136,0.47670965540907645,0.7375665135722088,-0.129656505,-1.073037094,-0.82374381,-0.085253551
14HM207.M,-0.514175937,0.516586021,0.6951049522946863,-0.453274877,-1.585823897,0.58132474,0.5817138320993995,1.0984925670801162,2.203843709884575,0.2823371148370031,-1.061643037,0.13012920978784887,-0.13924157,-0.453847632,-0.264999196,0.1531544447720166,1.5349626527209759,-0.325022335,1.9719179745905064,0.2442401600958945
14HM208.M,-0.657648134,-0.529158914,-0.262976542,0.3594600197392751,0.34095337387853336,-0.508896095,-0.287003375,-0.655663143,-2.123511292,-0.998254619,1.1873705405054793,-0.685858298,1.4498173671957448,0.7953254517530071,-0.064330203,-0.100639223,1.4824502455934754,0.016102776,0.5608169450322755,-1.09032357
14HM209.M,0.050010836,0.20023504104325737,0.6837096554692235,1.4000750044026717,0.006599101,-0.979404146,-0.862216929,-0.967982951,-0.564452629,-1.089969217,-0.508174852,2.196203613657575,0.2746466527982466,-1.22648483,1.314685783861339,1.1175703821466734,1.2296579601192292,0.6072049121826577,0.4059878042890809,2.3340305368730134
14HM21.M,-0.288089627,-0.366253924,-0.648663512,0.030549350368859415,2.337615104589305,1.7512793225469163,-0.596053342,-0.107559657,-0.908957636,-0.784964857,-0.725101943,-0.238333157,-0.18628038,-0.87504655,-0.082997086,-0.380827432,1.051360019639809,-1.032100207,-1.301052469,-1.272457712
14HM210.M,-0.271331604,-0.727797901,-0.469845008,-0.24896859,-0.97738745,-0.157199222,-0.626609886,-0.008755068,1.0254682478151753,-0.380994046,1.647580350141517,0.43444630609790247,-0.302344978,0.5816054871096008,0.40934195482645785,0.21812562371094088,1.3893323143499425,-0.245777918,1.411397288,-1.717943104
14HM211.M,-0.222527537,1.1934299793136776,0.064857382,1.7233728637155716,-0.539189992,-1.086373678,-1.163761779,-1.079138113,-0.511735832,-0.684292089,-1.304249971,0.7730736632664424,3.6505140843149966,-0.998063817,-0.131997654,-0.200126341,2.9643992234823537,0.8332045495177486,0.46674354306172683,2.759132687320405
14HM212.M,-0.774366293,-0.238031932,-0.54610584,0.10351588111656253,0.792400302,1.2665612971985318,-0.152045303,0.4699232232609822,0.5560377222614635,-0.636941761,-0.794032047,-0.388999955,0.17204075075877803,-0.440533474,-0.573002767,-0.516860838,-0.436695052,-0.962718829,-0.53082649,-1.454988184
14HM213.M,-0.751728262,-0.843407894,-0.601329202,-0.453274877,-0.716888767,0.8856550313506563,-0.176034871,0.7521151168243209,0.691152202,-0.661683374,0.7231060188902687,-0.411376212,-0.398821177,0.6474828285798266,1.139683755,0.2282773704201478,-0.095059101,-0.586392871,-0.091817281,-2.649740235
14HM214.M,-0.787596312,-0.553331912,-0.517179318,-0.515015787,1.076428857019398,2.7822919302097673,0.8665061903308048,1.5560251796546274,-0.026209702,-0.839993615,-0.49398336,-0.573977013,-0.44625975,-0.548711003,-0.155331258,-0.60416586,-1.223465245,-1.120867559,-0.123175082,-2.373123329
14HM215.M,-0.424799815,-0.899110891,-0.611847937,-0.456642563,-1.017952354,0.057529284,-0.070159123,-0.675311782,0.9159000030964419,-0.296104721,-0.316927604,-0.530716249,-0.661732144,1.3866959444457294,1.4593541276761908,0.24248981581303755,0.4337286265064757,-0.203604923,1.8543262221273205,-2.392401205
14HM217.M,-0.777914525,-0.498406287,-0.698972651,0.27672434179992805,-0.606065597,0.046129726733981094,-1.017590411,-0.318954647,0.5581450907582372,-1.162998583,0.14370175213728245,-0.697113502,-1.086545979,1.2805228232010202,0.9307244699624564,0.6381197903333398,0.49215108231926835,-0.932662176,0.033462457,-1.698569121
14HM218.M,-0.799356328,-0.683655904,-0.642527583,0.11586406324309699,3.0446988662484746,1.0407805883228998,-0.450641714,-0.550309007,-2.167515789,-1.253349175,-0.663605478,-0.787297331,0.7568943923837488,-0.90569685,0.026670851832332785,-0.746290314,-1.083025086,-0.88908614,-0.669976731,-2.009675751
14HM219.M,-0.738498244,-0.7530219,-0.184086026,-0.456642563,-0.364534513,-0.0320725,-0.617362511,-0.127769687,-0.056038254,-0.915071612,1.972633094,-0.538175002,-0.773399347,1.2492550067678478,1.4896878126696278,0.6627721295742035,0.5024221823418686,-0.445249381,2.9625829108952155e-4,-2.132248733
14HM22.M,0.452497387,-0.10665694,-0.529451176,-0.288258261,0.4174440117527487,-0.090096564,-0.688661116,-0.346337413,-0.029458356,-0.687278145,-0.436541607,-0.521765747,-0.115389029,0.5949196445435831,1.1093500700596133,-0.516860838,1.4006285879762073,0.4568785920891891,-0.934558174,-0.471868989
14HM220.M,0.6336016354907332,1.222857977484653,2.6305522900348484,-0.256826525,-1.242079944,0.093448943,-0.307642445,-0.227884185,0.23619295398548376,-0.900994487,2.0037192189788033,1.1355690279887118,-0.767536152,0.7757702830218454,0.5983441459394097,2.782456842456607,1.1896630453884003,0.12544646781071508,0.307994677,4.230185378434294
14HM221.M,0.020904796081913795,0.7320410079901701,0.624980049,2.759497600332956,0.20756795295668526,-1.050059298,-0.822815069,-1.042460652,-0.363183738,-1.138172703,-0.958923667,1.2176153039546576,1.988165216857372,-1.29901925,0.1340054295014168,-0.133124812,0.9973210890493001,0.867555134,0.041453372,4.137423453158416
14HM222.M,-0.104339376,0.3894150292852422,0.348863241,2.669692639412706,-0.169058439,-1.174396576,-0.985917328,-1.058553824,-0.59620084,-1.159501679,-0.92378283,1.4011006120239546,1.7632317588799395,-1.346173558,0.4746760455815523,-0.104699922,1.228436741348822,1.0974659764693895,-0.146693432,3.3036315342519216
14HM223.M,-0.744966253,-0.882294892,-0.627626041,-0.375818098,-0.324118063,-0.056545235,0.6425588818109563,-0.502216622,1.6325235767083215,-1.041765731,-1.195448533,-0.823099342,0.9403857262906946,-0.860206812,2.416031885161503,-0.778775903,-0.352736262,-0.054979127,1.1703341952997892,-2.630705283
14HM224.M,-0.804060334,-0.789806897,-0.637268215,-0.580124384,0.6730808451722506,1.0660427655397535,1.4661113718495373,0.664912582,0.8432482828786296,-0.948771394,-0.623734144,-0.591878019,-0.550997723,-0.425971115,1.3543529103912175,-0.084396428,-0.755433151,-0.549151396,0.25507838862799226,-2.81125983
14HM226.M,-0.861390413,-0.685757904,-0.318199904,-0.275910079,-1.42245088,3.466344323,3.317194690387029,3.575531091680854,0.9755571066899306,-0.174102977,-0.694691603,-0.609779024,-0.641743981,-1.219272995,3.011038783109685,0.21406492502725807,-0.951744069,-0.977853492,1.470193164080913,-2.141258299
14HM227.M,-0.512999935,-0.782449898,-0.574155802,-0.547570086,-1.104092466,0.087133398,1.1419171532322343,-0.404347683,1.0866020123887008,-0.334496878,-0.712262022,-0.033963342,-0.491432998,0.38466690839860984,1.7743577795311107,-0.14124621,-0.045905046,0.5381636384745715,1.4349156383419575,-2.417175721
14HM23.M,0.23199708528322496,0.39887402869734145,-0.458449711,-0.498177357,1.303562628872963,0.8149998794472676,-0.200828558,0.041208616,0.6190911461090368,-0.452232827,0.1716651897228578,-0.439719471,-0.539937606,0.5148960107997512,0.015004049911780195,-0.616347956,-0.479132404,-0.68128211,-1.261855218,-0.325755954
14HM230.M,-0.703806197,-0.7446139,-0.610094815,-0.195085614,-0.082992554,0.3389657275171768,0.26971542741106486,-0.319203577,1.1859812963451806,-0.985030654,0.16490733642423758,0.03614893,0.12273661601253989,-0.239988978,0.418675396,0.24045946647119598,0.30000517114691083,-0.267544625,0.1649247117395496,-2.253600526
14HM231.M,-0.766722283,-0.730950901,-0.562760505,-0.626149426,-0.129087348,2.896366449204623,1.7133781487610398,-0.547689189,0.6583703281780167,-0.878812352,-0.374369357,-0.745528317,-0.925442638,0.6624612556930572,0.10600510489209052,-0.102669572,-0.182986853,-0.891977031,-0.068298931,-2.686583115
14HM232.M,-0.50917793,-0.821336895,-0.508413705,-0.34887661,-0.631787829,0.22015455029416056,-0.287807495,-0.797133349,0.0077535,-0.888197102,1.040049338595558,-0.365131947,-0.324598466,0.870772344,1.711357049160127,0.4759799901247965,2.640470945,0.36845134497538384,1.1252573568555677,-2.18780514
14HM233.M,-0.666174145,-0.360998924,-0.053478393,0.12147687330061262,-0.607367237,-0.384953538,-0.371972013,-0.938977816,1.415159080446898,-1.175285122,0.9420604657655646,1.492097390822549,-0.121918496,0.060827766644973316,0.24600672793872158,1.7226144860154056,1.6341866778165435,0.13428919252209567,-0.528866628,-0.959174589
14HM234.M,-0.650298123,-0.542821913,-0.195481323,-0.273664955,0.097118589,0.3298871325798696,0.092004996,-0.828384043,0.1543859356914426,-1.182536974,2.187532828701274,0.41505354996049715,-0.746881717,0.5523420785828269,-0.316333125,2.025136537949771,0.8596286726859123,-0.44729001,-0.254485872,-1.662266314
14HM236.M,-0.791712317,-0.58906591,-0.553118331,1.2541419429072656,2.1869719706099557,-0.591392893,-1.045824238,-0.701135709,-2.192914358,-1.155662464,0.6325507846887578,-0.544142004,0.8280522517202116,-0.398510665,-0.241665592,1.1622380676671835,1.1728712872953042,-0.262613105,-0.664097143,-0.679754615
14HM237.M,-0.660294137,-0.705726903,-0.416374769,1.2485291328497499,1.4706098685972915,-0.400742399,-0.469136465,-0.819776067,-2.047758584,-1.109165296,-0.515608491,-0.175679637,2.366741019057541,-0.855214003,-0.141331096,-0.91074861,-0.241605354,0.17034030096080097,0.5608169450322755,-0.533866676
14HM238.M,-0.420683809,-0.717287902,-0.571526118,-0.42745595,-0.429631349,0.30778272751512237,-0.003819256,-0.529350458,0.5483590851652719,-1.071626297,-0.523042129,0.097310699,-0.017447032,0.1482019248054834,0.5913440647870781,-0.066123284,0.18643182549906095,1.1049482819944039,0.8391174258618155,-2.136953779
14HM239.M,-0.668112797,-0.536136928,-0.48498829,-0.605555068,2.348234823880666,0.16288982501624188,-0.85195558,-0.30014519,0.23465619728670298,-1.249159031,0.076616215,0.090341819,1.371254744274842,0.7542542092795115,0.3238111955251201,-0.09115618,-0.442410337,0.5801709211141167,0.3233218960459379,-2.294793082
14HM240.M,-0.673818156,-0.834999895,-0.581168292,-0.473480993,0.6317365605570757,0.3437023857453366,0.7448160909076914,-0.1015715,-0.433029802,-0.380994046,0.1804503990110642,-0.050372597,-0.64440907,-0.007823358,0.7920130578205828,-0.421434419,-0.961819123,0.5410545292455998,2.4011278710811346,-2.563467335
14HM241.M,-0.281327618,0.8928439979958573,0.21211967915391208,0.6120364723274782,-0.560493062,-1.209921513,-0.82053673,-1.085687659,-0.189676073,-0.780272482,-1.059615681,0.14803021545314618,1.813468674553809,-0.926916288,-0.029329797,-0.431586166,2.2750212275876094,1.8710343363168895,0.9077126147986739,1.4356725314937744
14HM242.M,-0.747612257,-0.787704898,-0.366410775,-0.603698186,-0.574633252,0.3697540060002173,0.32318938079192644,-0.723591297,0.17136753696186627,-0.883931306,0.779871987,-0.520273996,-0.835495906,1.122215754585265,0.22733984486583753,0.10036536188414075,0.11529583212285413,0.4068831869902298,0.6215726838049217,-2.505426116
14HM243.M,-0.350123712,-0.130829938,1.0956934637744211,0.350479524,-0.565169345,-0.337192235,-0.404806897,-0.817156249,-0.228955255,-1.14969035,3.315418544240991,2.9211943431021137,-0.834829633,-0.362035421,0.30900745830970566,4.613831948797534,0.23802831854875606,-0.327403069,-0.562184291,0.965219337
14HM244.M,-0.711691693,-0.913443337,-0.766927144,-0.312638304,5.342766274807127e-5,0.4637825966287187,-0.215547464,-0.214562162,0.47323673054944254,-1.054444011,0.21619015078919265,-0.085497719,0.5148929572888282,0.5369469727135531,0.9884514395104804,-0.078528025,-0.427025809,-0.122464215,1.5516896397401478,-2.704700478
14HM245.M,-0.677939411,-0.766959672,-0.477759088,-0.160886245,-0.642093651,0.28136278537599313,-0.93528739,-0.283216679,-0.313859782,-1.235115257,1.1918569823338456,-0.007516707,0.35167548798703846,0.3002746355726025,0.3565751512145392,0.44396190210507097,0.005104174,0.49596770004948854,-0.084955728,-2.083544417
14HM246.M,-0.666468146,-0.559637912,-0.311187414,-0.5442024,-0.608183731,-0.057334678,-0.772825634,-0.188586905,0.31785230618152105,-1.142438498,1.1096552275713465,0.073442692,-0.570985885,0.8019825304699986,0.19000607872006903,0.9774762775596179,0.9854142060378319,0.41674622609138495,-0.423034051,-2.08149587
14HM247.M,-0.488891902,-0.441925919,-0.345373304,0.6322425885345344,-0.644406372,-1.142818855,-0.908185766,-1.044331951,-0.029606022,-1.009345687,-0.206774595,0.3404660263550919,1.3557397479231927,-0.40419692,0.19233943910417975,0.4678585927574309,2.639555030554095,1.882938004197594,0.6823284225775677,-0.643948537
14HM248.M,0.10763491490417951,-0.574351911,-0.454066904,-0.3993919,-1.32892521,-1.166896868,-0.942092809,-0.973596848,1.024729917325157,-0.947491656,-0.354095797,0.12863745931574086,0.179103235,1.141909612456364,-0.073663645,0.9592031334830455,3.2220763840382274,2.6134831072762617,1.1311369444787271,-1.3201758
14HM249.M,1.0972402706863709,0.9338329954482875,1.3647977811141991,2.491205279583709,0.055180491,-1.011376589,-0.818928491,-0.91184398,-0.129132972,-1.055842855,-0.031746195,3.638726320186113,0.31555575919580076,-1.066437563,1.6646898414779168,1.5337919972241567,1.2073707175593016,0.596151506,0.4353857424048774,5.887076326832567
14HM25.M,0.7688418207729103,-0.481863917,0.1174510593731433,-0.055887925,1.0668536097745906,-0.263774032,-1.039525301,-0.554425865,-2.266009077,0.7208608664842173,-0.940001678,-0.632155281,3.453697308584742,-0.835242766,0.15500567295841125,-1.365546863,0.35221227358180923,0.3074025339871989,1.1977722708745326,0.34854103906660683
14HM250.M,-0.725268226,-0.555433912,-0.565390189,0.9353343316403779,1.5486963810123082,-0.526658564,-0.916092942,-0.779356008,-2.173127101,-1.056269434,-0.721047231,-0.497897739,2.0878395216957126,-0.734415762,-0.010662914,-0.774715204,0.12659210574911856,0.37287270733107397,0.44714491765119585,-0.910757995
14HM251.M,-0.819642355,-0.214909933,-0.262099981,-0.668806783,1.0511917712578909,3.3124029302446862,1.8484702415126901,4.037554821924808,-0.40512091,-1.192348303,-0.809575109,-0.736577815,-0.95355932,-1.23466749,-0.874006256,-0.920900357,-1.190492338,-1.491241683,-1.144263466,-1.965459052
14HM255.M,-0.409217793,-0.774041898,-0.35589204,1.348437151873528,0.6431303625111682,-0.027730564,0.1957364242375421,-0.560414022,-0.828627279,-1.155662464,1.2563006441514055,3.3403762257644916,-0.42094141,-0.990158536,0.19933952025651122,-0.159519354,-1.289411059,0.24312272743139443,-0.078098243,-0.190714579
14HM256.M,-0.505943926,-0.58486191,0.34535699588240154,-0.56104083,-1.283832475,-0.423241526,-0.27869414,-0.838114798,-0.287874028,-1.026408868,2.864669729223021,0.7178788957984424,-0.970882394,2.281379586181365,0.2413400071705005,0.4556764967063827,-0.089563617,0.5515977779399378,0.253118526,-1.30648967
14HM257.M,-0.550631987,-0.459792918,-0.185839148,-0.640742733,0.5851964053439435,0.9634151705962845,0.9860519708213524,-0.404160553,0.045556021,-1.143718237,0.24938050265699052,-0.257725913,-0.861480517,0.20131986540147595,-0.855339373,-0.226520882,-0.878470942,-0.474668446,-0.912999686,-1.837006786
14HM258.M,-0.677939411,-0.587184265,-0.240641282,-0.143240657,-0.300886787,0.3116233487449899,-0.93857951,-0.278984551,0.2603678838288027,-1.284078683,1.3570945121801252,1.298282991,0.8392081884988779,0.23403718928768774,-0.063115519,0.5292019505955304,-0.893040703,0.084947332,-0.097327777,-1.649005616
14HM259.M,-0.773484292,-0.808724896,-0.615354183,-0.379185784,3.3471727617724207,-0.602445095,-1.072226165,-0.671007795,-2.327733506,-1.073759195,-1.275191202,-0.72166031,1.8462492614391461,-1.827008806,0.059337897,-1.18890647,-1.181943807,-0.548981344,-0.526906765,-2.576749155
14HM26.M,-0.184307485,1.2691019746104715,-0.615354183,-0.527363969,-1.010975042,-0.307193399,0.018830112,0.4978055787921078,1.7022219749660603,0.6969724130870927,-0.014851561,-0.735086064,-1.118794799,2.642942173997952,1.8303584287497634,-0.585892716,-0.565838937,-0.352400771,-0.323081061,-0.057923662
14HM261.M,-0.024959267,-0.542821913,-0.408485717,-0.473480993,-2.09572437,-1.00111383,-1.274596264,-0.839986097,-1.196758861,-0.972233268,0.7771688452792306,1.066948506271739,-0.700908943,2.5554293266975043,2.166362324061678,0.055697676,1.8167588839923878,3.848063518903619,2.810739142161232,-1.44974789
14HM262.M,-0.80461728,-0.675962244,-0.541376061,-0.111478598,2.1892875272052654,1.0121839384385554,-0.54146743,-0.157663555,0.9519923202713311,-1.236633503,-0.410541843,-0.576319385,0.9568519488397782,1.1225212071459736,-0.139564749,-0.323198534,-0.681941604,-0.220139952,-0.053141887,-2.133434183
14HM264.M,-0.602964059,-0.683655904,-0.614477621,-0.453274877,-0.372736566,-0.065623829,0.12470585959629749,-0.289262793,0.5684416744937731,-0.677040237,-0.369638859,-0.326346435,0.11567413184618662,0.2730221507490692,2.0963615125383623,-0.393009528,-0.487680936,2.0157489272665976,2.0169948130347275,-2.354372461
14HM265.M,-0.364128637,0.5402960639366741,1.0577232896381215,1.0778340454802902,0.072109535,-0.167978033,-0.970060416,-0.257823912,-0.902438157,-1.240429117,1.865413779745383,3.8777725565099668,0.21389450740760554,-0.628920105,1.5142349189073503,4.278185564759255,-0.187494543,1.1104882398450198,-0.272303902,2.3117247619264583
14HM266.M,-0.317783668,-0.377814923,0.44528498342876854,-0.18722768,0.9838310202915151,0.17673518320269288,0.5549098454423261,-0.828384043,-0.708279409,-1.328853751,1.7462450083013725,0.7208623967426587,-0.802981827,-0.325976245,-0.561335965,0.40694811250218943,-0.919381771,-0.522623222,-1.054109789,-0.437541287
14HM267.M,-0.646476118,-0.177073936,-0.279631207,-0.570021326,1.855883673,0.17634046168367945,0.3142100452618068,-0.60270538,-0.977622372,-1.261454186,-0.501416999,-0.181646639,-0.786858043,-0.77019756,-1.01634124,-0.226520882,-0.504167389,-0.995538942,-1.299092606,-1.673202586
14HM268.M,-0.453023853,0.23807103869165427,0.27172584716402576,1.274348059114322,0.1936133290650282,-0.821120817,-0.468734405,-0.904545913,-0.191891064,-0.763209301,-0.018906273,2.078355326361035,0.9863585005811059,-0.651340967,0.418675396,1.4038496393463082,0.8721461650825839,0.9442487656048923,0.6862481476596736,1.3311210917587215
14HM269.M,-0.24604757,0.1392770448319512,0.29451644081495165,-0.506035291,-1.723143335,-1.26360364,-0.703805368,-1.017198115,0.12913503293281273,-1.047311264,1.5232358494469047,1.6532064418102246,-0.709037463,1.9360436277374442,1.4990212542060695,2.025136537949771,1.1756190295287199,3.6281857679071776,0.13944649870585937,-0.318289375
14HM27.M,1.9169274850748645,0.14967295775110656,-1.056095201,-0.545560068,-0.574276138,-0.630736271,1.9784453382932754,0.3896916403848068,-1.325983381,4.003212194773507,-1.544692626,0.036825438,-0.311792926,-2.439116893,-0.524931276,-1.183491616,0.33850053842378985,1.5832214202994679,0.9578312773210762,0.464945175
14HM270.M,-0.666468146,-0.767735899,-0.470721569,-0.397146776,-0.417087033,-0.673100247,-0.194261582,-0.786092685,0.5539703968894122,-1.023849391,0.9738223762690796,0.40461129665574036,-0.549798433,1.0240238435096438,0.2250064844817268,1.513488503805743,0.6239334499973637,0.4650411072073864,-0.26820491,-2.30207239
